seed,case_id,ablation,delta_recovered_cases,delta_recovered_minor,delta_net_recovered_minor,delta_intervention_cost_minor,delta_contacts,delta_attempts,delta_latency_hours,delta_fatigue_cost_minor,delta_waits
303,sim-89ded8fe-325c-5cea-71220fea3ce2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e0b29ed3-d850-d317-cfde5d47cfb6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-59edb03e-e68d-5315-f63d6b404c28,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-fd62e599-1ac7-073f-1178e1ffa9f7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-0c447ede-f22e-b1a0-b8d04b52f8a9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-7c71f90a-c637-1fdc-aaef87e9c6d3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6bbdf0bd-b737-c10c-ea4fad8dd32d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-b17b3ac4-83ae-43ed-d2d197b7b9dc,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5c25bd9e-6fb9-dabf-8d434d9e9828,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-0f3ecace-d8c4-24af-ad0e7e20599a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f0d2afb6-c606-e247-5ab2e427da56,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-75d5854c-56ca-0016-1b11d29fb365,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3e6d85a0-4af6-8dac-a0c1c8dfc338,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a143d377-019c-6d25-4eb040fba636,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d0662849-763e-7906-c8bdc787e9c5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-dd7c737c-dd21-5e93-c779a99aa21d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d20e4383-ef8c-7cb3-3430ff9009c3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a9fe1772-305b-24a5-24535525d08c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ee087f5e-2dff-153a-1300bfd0694b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-07d6bf87-7f6f-e195-48a4b3d8e8c3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9d6557a7-c87f-ba45-8bc27bc471d3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-18e24f5a-23a2-005a-9d39693622a1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4ad6d3d2-520a-e590-17f50bb2c403,without_natural_recovery_model,1,89754,89694,60,1,0,-12,18,-1
303,sim-3d7cc13b-3aa0-85d9-61bfe0a8145f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-7b72218d-796e-6ce3-54b66a1b99f1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-58b162d7-a07e-7b21-faba3271f170,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c633fbd9-bc33-4aad-b4bb4645872e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5d298da6-91f3-3228-f0092431f4f7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e8fc064a-20ad-22a8-e17a9ed8ba14,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-889482fc-0728-c6fa-bd320ee82f74,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-abd2ef5c-b125-7161-229ca24c6a59,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-66cc924b-6cc7-b8bd-c94821d638d3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5b835ccc-d0a1-acb2-47f73115e3ff,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c48473c0-4bbd-cf72-1b04cd574c45,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-17368714-b481-d16d-6ce0c04449c1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4471db4f-543d-80e3-6404f51440e5,without_natural_recovery_model,1,108523,108468,55,1,0,-15,80,-1
303,sim-8715ef93-ff70-dee0-fdd64f80f7e4,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5ebdbf09-cdfc-e499-23c773bc67d2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d23872f5-8489-32c2-2bb45d7dc016,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9acd393b-c630-2334-16dc992e12e1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-23318713-f9cb-3530-e47393a1f65b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4bf1a32e-9194-4401-0cefa089266e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e30fe828-a5e3-557c-55cadabdbe06,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a4f04064-bce8-b8bb-c4d78f8dd527,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-b4d8cfdd-097f-8e20-210b02ca16a5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-b58e9f91-fc70-8382-be848cb0de86,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6c25c712-c974-29b0-5482ebb7b2e9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-2d744690-88cc-2982-52108fe2992d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-34462c30-48fc-3493-fe5bf32d95f5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3b844bca-2aaf-a562-871754ea1a46,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d1e1bd18-8040-da8d-4428312c18eb,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-991abbe5-89a5-97f7-c9c49634cd1c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f98c4caa-4d6e-02d7-aaaade8c4373,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-935ee802-b8af-294b-b9c46d208d53,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-63e4d373-dd66-6559-c77c2b20ee3e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-58062840-7581-78c3-fdbe62775cbd,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ca8b8967-8bf2-fe7d-e63975874e70,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-63b35c9d-6399-f0e7-52d75bf8c95e,without_natural_recovery_model,-1,-30046,-29991,-55,-1,0,-8,-24,1
303,sim-a080c16d-1e9c-a7a2-101a5c26e5a0,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d4679857-4dd9-3895-4e62580400fb,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-97272120-bc10-ffeb-0b506410f9e7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-10590aab-1487-3ed3-96146e9a4f41,without_natural_recovery_model,-1,-41432,-41407,-25,-1,0,64,-49,1
303,sim-56eb4162-8d0e-4d0e-c518d3466cb8,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-b938daf3-78bd-d5bd-d848399f87b1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-7d49c754-2743-05f0-e65c4a62e6b3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f3eba862-661a-4e1e-9c4c16a8636c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-426c6667-4962-51c6-bffefa044442,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ad1d36a1-047f-f752-57a3d249e315,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a8bdf5b1-9047-bd50-8c9ae19fc885,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a132ffed-1ef5-c3b0-fb6fa6956a7a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-66aa9f97-9711-3693-4a33e48ee3e4,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-1f21d370-9ed0-ec25-c2a31210de97,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d25020b0-ed78-3367-809156dda7ad,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a27e446d-ea33-af84-9c0220fd11f0,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3b768f1a-b0da-27c9-d3c4f469a200,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-7610d931-30af-6f0c-c151857069e9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-2f7c4afb-4516-274e-8a46a4764d05,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8b7c75ef-ca26-4868-0ec98728a13f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d65e8524-dc95-abe3-a5f1b8030d79,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-574d322e-3975-e208-15ec6db3716c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f41f9b5c-5369-a836-17087e4d89b4,without_natural_recovery_model,0,0,-55,55,1,0,-40,17,-1
303,sim-7359a6ee-27de-e3ad-f6e246506f55,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-eea184d9-7f0d-efea-09aa1da34319,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-85edcb06-f31b-7702-4a0b59d16176,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9068d3e2-1e59-8ffb-902b3263e29b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-77d93ece-0f36-36b6-1e1cc49e4ce8,without_natural_recovery_model,1,754269,754214,55,1,0,-7,166,-1
303,sim-05e20fb3-7e5f-604d-c8b6528cebbf,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-82a7554c-ab72-ae62-5fd7373e360a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-0a5936d5-a7e3-6f0b-abbd105c8ad0,without_natural_recovery_model,0,0,-60,60,1,0,16,1121,-1
303,sim-8d74151f-e3b7-b473-ae6cbd91b9a7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a779294f-e769-3efa-b1fb6c9fa0b6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-48044580-e295-9cae-1d3871e05c72,without_natural_recovery_model,1,40703,40668,35,0,1,-12,0,-1
303,sim-629f36e9-f595-a7a6-9bc28313166f,without_natural_recovery_model,-1,-79126,-79186,60,1,0,39,14,-1
303,sim-d3fb833a-5a87-b0fd-e47662f68229,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-009b1f17-5f67-d28f-64fd855f5b37,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6dbfcb30-b3c6-6053-e59b0d6dde8d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e13ccc3c-7874-1447-8de1af90925b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a1387cd9-2b62-ef90-f0e9f1918c78,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-47f98885-f9bd-fc85-9e126a7806cb,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-0fd64219-60c3-3694-d0374ea4f060,without_natural_recovery_model,0,0,-3000,3000,1,0,10,3,-1
303,sim-250d640a-f448-dac9-ee0cfc6185ba,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-80064cca-ad18-3bc0-eb1569ba0844,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c764fdd3-aac9-b761-5f1876525386,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4b0b28d2-c1bf-de49-d2e484e5c031,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-24b24e8e-911c-0206-5621caff88ae,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ce0fad96-6e1f-b431-afd7ea390109,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-bdaac96b-2bb4-8ff9-fbcc6ae5f257,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-595fca93-d409-e09a-632c2d1b5012,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-99283fcc-481c-9370-ff144f3832d2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8a500c56-0de7-7682-dcb6bdeaefce,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e426ba0b-6778-5fd0-4622477085a8,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-fae79dda-8b20-80ea-31a94235af83,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6255ae3c-b7c7-9e84-ed2f9513ba0a,without_natural_recovery_model,0,0,-55,55,1,0,-11,364,-1
303,sim-35a014ee-b05c-8b00-9f565df0afea,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-67703e3c-8cbf-d58d-fbbb49160aaa,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-14657cf1-fe8f-8851-af65761cacf1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-112477cd-e0c8-9f41-1067da444e47,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5a3e39bd-29c6-ff1f-6656c1a30c1f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-cc61f416-a92b-fc4f-777fee9de123,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f4201b51-36b1-8996-f101b312ebff,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-eeaca355-f1c3-cdfd-193b9228ae67,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e1bfd02a-ef19-9c2f-42e6df0f219e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-011a48f0-4e28-9428-3f28faf24228,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f42da3b5-8894-05eb-29ecb841ef97,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a0851a9a-fad7-2795-e2060c7af17d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f3ad7ac1-0f1b-b942-23c40aeb4d4f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3586caff-735e-fef7-bb36c6d81a7a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f85dad95-23e1-62de-f4863ec93ca7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4a394174-c591-0b73-e1bd1b6bbcf3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-64646d8d-109a-d205-b5bc605da7f7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-0401ea50-54ea-6da9-8d96392fb4b2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-40bfe65a-54e4-02ce-c579bed5aa51,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f11cd3e8-0593-2138-4d0154ef5484,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-99f92118-1273-eeb8-6cf9219e7a47,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-87d5c9ca-d33d-4117-5fa6f3648c2f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-7ae8ff69-71d0-eef7-fa85ac697465,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-76489eeb-46d4-acd8-f6d534f770c6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-4351dd54-065f-76c9-e95baaf17d75,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-649192d9-c0ea-4100-00c8d10de9ec,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-94194a7f-204c-9820-763748c8fcd1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-33f180ce-a112-7537-d984307c9bd5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8821ccae-2d1b-fea0-98fce60550a7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-2a1bc2dc-40f6-95ff-8024d257615e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-63e92665-51c2-f17e-7ea052489a9c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-412dedc5-a505-00c8-9a3409dad51e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3bc3efb2-e1a7-3f20-a9d0b4ce7c64,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c75f7c73-ee0a-b618-9121cfdb0b3c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-72c0d075-f10e-1297-53a044612a28,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ce433bac-8c4c-e28f-2a6d633ce4e4,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6876beb9-7e19-e5ff-722f483e3459,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-cf05e85e-ce3f-c80a-5fce8032db5e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8ab63066-eb21-e667-155d4675c09b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-cfad42dc-999a-f1c7-a391f7b26658,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-81074530-5f2d-f8f3-9ca44abd1b6f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-98fd16c1-77cf-dfd7-a9e9b74104c5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5126bab4-04bc-9ac5-f4e1e09216ca,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-02b38d0b-dc9e-3d05-d64ed68c19ff,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9bb1049d-c2f8-b30d-725c17694117,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3776feac-eed3-e346-eb2e7b762129,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-22c35cf9-e66c-ee4d-ed21e0d7f6fb,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d6d6f7de-fe07-45e2-aba4ecfcc943,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3e9db07f-7ac7-421c-7534b79e60df,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f0d462fc-87c6-8941-73f898e14f46,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-72293920-72df-885a-f8bed6cd1cc0,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-1ab93215-4c26-c457-3210a99c47f9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8ff0ea31-580a-23cb-c466637b2dd2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-f33d0b4b-cc32-148e-1760efca51dc,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-56f3c641-2799-528c-a5704f388399,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-492f5961-90f0-58fb-b4fa2f8194e9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-de619167-831b-6581-371ca5dda03a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-91a9364a-7eda-41a1-232d432caa97,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-fc6b28ae-b34b-1166-0ae9f71e165b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-24923112-a16a-b642-1a5ba08be515,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e7698f30-03f0-ae88-490190611827,without_natural_recovery_model,0,0,-35,35,0,1,-19,0,-1
303,sim-a5025d43-ff19-d7e2-7ffd4cabafec,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9b66ae0f-41cb-9940-809ef8ee8518,without_natural_recovery_model,0,0,-55,55,1,0,-67,34,-1
303,sim-7a4200fd-605d-9347-e3e173aed1ec,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3322799d-de84-ce58-2f6c524e28f4,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-786f375a-8fd7-f8b6-7f73dbcb4dae,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3397e1e9-9c5e-21ab-f96d728e16e3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-86191dbf-42e3-e8e5-1c6e308049a9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ec8e04a4-810f-9ec5-075a2250ddce,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-14feadfa-a24b-760b-3393ccffe466,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-dd7c169c-e267-4483-d7e777d004d5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-cc3d1636-74b5-9f4c-038259065df5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-29b16b41-b1a2-6677-f8249eae63c6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9e0f3d47-c4ae-f54e-8846b42ffb9a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5a3b1a11-9b3a-4ed8-b711959a2774,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9b5ab434-23a3-a9bd-182bdce581a2,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-fd6056b9-a099-cb49-3d4e67c2135f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-186af029-ff20-337d-314fb54fe51e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ffb91b61-344b-098b-6e8e8801145a,without_natural_recovery_model,0,0,-60,60,1,0,-60,61,-1
303,sim-a5ef2547-0146-1810-9d38e7aee89b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-65fd1e06-da37-4d5d-13a0f25dbda8,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-e6b5b387-f0f1-469a-72fa2061bfd5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-6bdef87c-50f0-3861-77089bbeed7d,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-3d4167ae-ff9b-3432-55e0d0a3d7f0,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9debb2bc-f370-61e5-5a1ff2f1d46e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-8aaf9b69-2e14-54ea-b06f41ba25e7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-97654eeb-1e72-dd4b-6eb7b54cb301,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-d0591512-dd9d-bcb9-e45f70beb7e3,without_natural_recovery_model,0,0,-55,55,1,0,-85,207,-1
303,sim-f67b175e-e452-a504-f2ce3923c0d6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-60a2ab72-06d6-0fab-b1a957a7d5bd,without_natural_recovery_model,0,0,-35,35,0,1,-54,0,-1
303,sim-dbb5fe16-8465-9a35-aad46b41d13c,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5f02717d-62bb-012f-b8f0beeff493,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c5df5a9b-b151-53ff-8f0aeb2119ef,without_natural_recovery_model,0,0,-55,55,1,0,-9,23,-1
303,sim-076bba45-5e2d-3d2a-bef2af7eb2d6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-bb600c8c-97bc-8e38-c036ae75b826,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a810cae3-b36e-159a-9afcfe7a86bd,without_natural_recovery_model,-1,-78129,-78189,60,1,0,-80,49,-1
303,sim-db1bc548-edde-7bdc-583fcdca2e3e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-327eeb6c-a68c-11f0-26ca9207aec1,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-590898d4-4279-5917-2b921d9c84d3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-bd7f4fdd-bd71-8410-1a39ee15c53a,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5c1ba025-0dd7-afd2-9c51ce5e6ab7,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-5ff07832-f919-cbea-405cac1e247f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-57d8ec9d-d977-bed5-1e3566cb227b,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ef03ff0d-5ea7-b0ce-bc567f6184df,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-888195ae-2d7b-5653-74bc52a2aad0,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ba034b06-87ac-e961-6768880d89e3,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-96ee84e8-7705-1d91-a1edd8033955,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-23f1eb15-26eb-b5e4-763816edd419,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-efbfc8ad-3ab7-010e-70a973a7d217,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-01210866-6be4-f98a-ced495fd47f5,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-9cc9e796-b792-6489-500941efb717,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-17df9150-0ed4-de0b-73d98e26bd77,without_natural_recovery_model,0,0,35,-35,0,-1,-18,0,1
303,sim-6ac8bbbe-f81b-569e-387f051ff353,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-eb3a3053-c713-9513-0ae133ac3fef,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-1bba5b9b-1911-1198-a1551eb3f539,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a2618d26-2711-dced-d8279ceacf23,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-427bf9b9-5b93-05ec-b9b8a625a6d9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-535bad32-dcee-259e-c9a2ff28e43e,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a60f9bd1-2cd6-1320-bbf2a4a61f09,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-a5051550-eece-a65d-252b97a9e0f9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-ca855153-d12f-a905-d90e5b9ce029,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-c1df59fd-aa34-b714-7391de0999eb,without_natural_recovery_model,0,0,-35,35,0,1,22,0,-1
303,sim-618ce860-4c9d-2f25-0714be69a61f,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-213ec76f-cfb2-ae3c-1627c15681c9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-059f2bc2-a0b1-1c10-f71ac6636ce6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-abf7e4f4-d818-c136-12099eb95bd9,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
303,sim-da9aef11-c53c-b789-55ef7b4a72b6,without_natural_recovery_model,0,0,0,0,0,0,0,0,0
